"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00297191","1991-09-30","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","T,,0,1800","    0","P,,0","    0","P,,0","  217",",,0","    6",",,0",,,,,"  150",",,0,1800",,,"    1",",,0",,,,,,,,
"USC00297191","1991-10-01","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0",",,0","  222",",,0","   17",",,0",,,,,"  200",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-10-02","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  239",",,0","  -22",",,0",,,,,"  217",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-10-03","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  244",",,0","  -17",",,0",,,,,"  217",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-10-04","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  233",",,0","   17",",,0",,,,,"  206",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-10-05","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  233",",,0","  -11",",,0",,,,,"  194",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-10-06","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  244",",,0","  -28",",,0",,,,,"  211",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-10-07","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  244",",,0","   -6",",,0",,,,,"  217",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-10-08","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  239",",,0","    0",",,0",,,,,"  206",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-10-09","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  244",",,0","   17",",,0",,,,,"  206",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-10-10","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  233",",,0","    6",",,0",,,,,"  200",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-10-11","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  244",",,0","  -11",",,0",,,,,"  211",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-10-12","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  228",",,0","   11",",,0",,,,,"  178",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-10-13","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  222",",,0","   -6",",,0",,,,,"  189",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-10-14","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  228",",,0","  -33",",,0",,,,,"  183",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-10-15","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  244",",,0","  -33",",,0",,,,,"  206",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-10-16","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  256",",,0","  -11",",,0",,,,,"  211",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-10-17","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  222",",,0","  -22",",,0",,,,,"  183",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-10-18","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  244",",,0","  -33",",,0",,,,,"   61",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-10-19","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  239",",,0","  -39",",,0",,,,,"  178",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-10-20","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  217",",,0","    0",",,0",,,,,"  150",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-10-21","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","T,,0,1800","    0","P,,0","    0","P,,0","  161",",,0","   22",",,0",,,,,"  100",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-10-22","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    3",",,0,1800","    0","P,,0","    0","P,,0","  172",",,0","   17",",,0",,,,,"  122",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-10-23","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  167",",,0","    0",",,0",,,,,"  106",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-10-24","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  161",",,0","   17",",,0",,,,,"  117",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-10-25","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  167",",,0","  -17",",,0",,,,,"   89",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-10-26","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  161",",,0","  -44",",,0",,,,,"   -6",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-10-27","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    3",",,0,1800","    0","P,,0","    0","P,,0","  128",",,0","  -17",",,0",,,,,"   28",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-10-28","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    3",",,0,1800","    0","P,,0","    0","P,,0","   39",",,0","  -33",",,0",,,,,"  -28",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-10-29","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","   89",",,0"," -133",",,0",,,,,"   33",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-10-30","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","   84",",,0,1800","  102",",,0","  102",",,0","   67",",,0","  -28",",,0",,,,,"  -17",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-10-31","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","   30",",,0,1800","   76",",,0","   76",",,0","  -22",",,0","  -83",",,0",,,,,"  -67",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-11-01","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0",",,0","   78",",,0"," -144",",,0",,,,,"  -11",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-11-02","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  106",",,0","  -50",",,0",,,,,"   44",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-11-03","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","   89",",,0","  -50",",,0",,,,,"    6",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-11-04","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  111",",,0"," -117",",,0",,,,,"   28",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-11-05","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  150",",,0","  -89",",,0",,,,,"   39",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-11-06","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  167",",,0","  -67",",,0",,,,,"   67",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-11-07","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  178",",,0","  -50",",,0",,,,,"   61",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-11-08","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  183",",,0","  -50",",,0",,,,,"  128",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-11-09","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  189",",,0","  -33",",,0",,,,,"  106",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-11-10","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","   71",",,0,1800","    0","P,,0","    0","P,,0","  128",",,0","  -11",",,0",,,,,"   39",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-11-11","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","   76",",,0,1800","    0","P,,0","    0","P,,0","  117",",,0","    0",",,0",,,,,"   50",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-11-12","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  106",",,0","  -33",",,0",,,,,"   61",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-11-13","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","T,,0,1800","    0","P,,0","    0","P,,0","  117",",,0","  -11",",,0",,,,,"   61",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-11-14","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","   15",",,0,1800","    0","P,,0","    0","P,,0","  100",",,0","   39",",,0",,,,,"   39",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-11-15","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","   89",",,0,1800",,,"   25",",,0","   50",",,0","   -6",",,0",,,,,"    0",",,0,1800",,,,,,,,,,,"    1",",,0"
"USC00297191","1991-11-16","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","   66",",,0,1800","  102",",,0","   51",",,0","    0",",,0"," -117",",,0",,,,,"  -28",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-11-17","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","   25",",,0","   89",",,0","  -89",",,0",,,,,"   17",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-11-18","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","   13",",,0,1800",,,,,"   50",",,0","  -28",",,0",,,,,"  -22",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-11-19","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    5",",,0,1800",,,"    0","T,,0","   28",",,0","  -50",",,0",,,,,"  -28",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-11-20","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  106",",,0"," -133",",,0",,,,,"  -17",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-11-21","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  156",",,0","  -94",",,0",,,,,"   22",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-11-22","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  167",",,0","  -56",",,0",,,,,"  -28",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-11-23","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","   50",",,0"," -167",",,0",,,,,"  -44",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-11-24","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","   94",",,0"," -133",",,0",,,,,"  -22",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-11-25","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  106",",,0","  -94",",,0",,,,,"  -17",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-11-26","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  122",",,0"," -100",",,0",,,,,"   -6",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-11-27","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  150",",,0","  -72",",,0",,,,,"   78",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-11-28","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  111",",,0","    0",",,0",,,,,"   50",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-11-29","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","   50",",,0","  -72",",,0",,,,,"  -33",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-11-30","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","  107",",,0,1800","  178",",,0","  178",",,0","  -11",",,0"," -111",",,0",,,,,"  -56",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-12-01","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","   23",",,0,1800","   25",",,0","  152",",,0","  -11",",,0"," -100",",,0",,,,,"  -89",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-12-02","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","T,,0,1800","    0","P,,0","  127",",,0","   -6",",,0"," -161",",,0",,,,,"  -56",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-12-03","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","  102",",,0","   22",",,0"," -200",",,0",,,,,"  -67",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-12-04","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","   76",",,0","  122",",,0"," -150",",,0",,,,,"  -17",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-12-05","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","   51",",,0","  111",",,0","  -89",",,0",,,,,"    0",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-12-06","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","   25",",,0","  122",",,0","  -89",",,0",,,,,"  -22",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-12-07","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","T,,0","  100",",,0","  -89",",,0",,,,,"   39",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-12-08","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","T,,0","   83",",,0","  -83",",,0",,,,,"    0",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-12-11","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US",,,,,,,"  111",",,0","  -72",",,0","    3",",,0","  155",",,0","  -11",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-12-12","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    8",",,0,1800","    0","T,,0","    0","T,,0","   11",",,0","  -33",",,0",,,,,"   -6",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-12-13","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0",",,0","   61",",,0","  -61",",,0",,,,,"  -33",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-12-14","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","   89",",,0"," -122",",,0",,,,,"  -22",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-12-15","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  133",",,0"," -106",",,0",,,,,"  -17",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-12-16","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  122",",,0","  -83",",,0",,,,,"   -6",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-12-17","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0",",,0,1800","    0","P,,0","    0","P,,0","  111",",,0","  -39",",,0",,,,,,,,,,,,,,,,,,
"USC00297191","1991-12-18","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","   20",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,"   22",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-12-19","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","   15",",,0,1800","    0","P,,0","    0","P,,0","   33",",,0","  -17",",,0",,,,,"    6",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-12-20","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    3",",,0,1800","    0","P,,0","    0","P,,0","   39",",,0","  -17",",,0",,,,,"    6",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-12-21","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","   38",",,0,1800","   76",",,0","    0",",,0","   28",",,0","  -22",",,0",,,,,"  -11",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-12-22","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","   15",",,0,1800",,,"   25",",,0","    6",",,0","  -39",",,0",,,,,"  -11",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-12-23","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0",,,"   61",",,0","  -67",",,0",,,,,"  -17",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-12-24","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0",,,"   44",",,0","  -44",",,0",,,,,"  -11",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-12-25","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","   23",",,0,1800",,,"   51",",,0","   44",",,0","  -50",",,0",,,,,"  -28",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-12-26","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","   25",",,0","   28",",,0","  -72",",,0",,,,,"  -22",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-12-27","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","T,,0","   56",",,0"," -122",",,0",,,,,"  -44",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-12-28","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","T,,0","   67",",,0"," -100",",,0",,,,,"    0",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-12-29","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0",",,0,1800","    0","P,,0","    0","T,,0","   67",",,0","  -33",",,0",,,,,"  -11",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-12-30","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","T,,0,1800","    0","T,,0","    0","T,,0","   39",",,0","  -61",",,0",,,,,"  -17",",,0,1800",,,,,,,,,,,,
"USC00297191","1991-12-31","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","   23",",,0,1800","   51",",,0",,,"   28",",,0"," -111",",,0",,,,,"  -22",",,0,1800",,,,,,,,,,,,
"USC00297191","1992-01-01","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","T,,0","   28",",,0"," -122",",,0",,,,," -122",",,0,1800",,,,,,,,,,,,
"USC00297191","1992-01-02","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","T,,0","   83",",,0"," -172",",,0",,,,,"  -22",",,0,1800",,,,,,,,,,,,
"USC00297191","1992-01-03","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0",",,0","   50",",,0","  -94",",,0",,,,,"   22",",,0,1800",,,,,,,,,,,,
"USC00297191","1992-01-04","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","   13",",,0,1800","    0","P,,0","    0","P,,0","   39",",,0","  -11",",,0",,,,,"    6",",,0,1800",,,,,,,,,,,,
"USC00297191","1992-01-05","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","   56",",,0","  -50",",,0",,,,,"   22",",,0,1800",,,,,,,,,,,,
"USC00297191","1992-01-06","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","  122",",,0,1800","  127",",,0","  127",",,0","   44",",,0","  -56",",,0",,,,,"  -56",",,0,1800",,,,,,,,,,,,
"USC00297191","1992-01-07","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","T,,0,1800","    0","T,,0","  102",",,0","  -11",",,0"," -144",",,0",,,,,"  -56",",,0,1800",,,,,,,,,,,,
"USC00297191","1992-01-08","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","   76",",,0","   11",",,0"," -183",",,0",,,,,"  -61",",,0,1800",,,,,,,,,,,,
"USC00297191","1992-01-09","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","   76",",,0","   44",",,0"," -189",",,0",,,,,"  -39",",,0,1800",,,,,,,,,,,,
"USC00297191","1992-01-10","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","   51",",,0","   89",",,0"," -156",",,0",,,,,"    0",",,0,1800",,,,,,,,,,,,
"USC00297191","1992-01-11","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","   71",",,0,1800","   76",",,0","  127",",,0","    6",",,0","  -72",",,0",,,,,"  -22",",,0,1800",,,,,,,,,,,,
"USC00297191","1992-01-12","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","  180",",,0,1800","  229",",,0","  356",",,0","  -17",",,0","  -50",",I,0",,,,,"  -83",",I,0,1800",,,,,,,,,,,,
"USC00297191","1992-01-13","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","   69",",,0,1800","   51",",,0","  381",",,0","  -39",",,0"," -100",",,0",,,,," -100",",,0,1800",,,,,,,,,,,,
"USC00297191","1992-01-14","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0",,,"  -17",",,0"," -183",",,0",,,,,,,,,,,,,,,,,,
"USC00297191","1992-01-15","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","  279",",,0","  -28",",,0"," -244",",,0",,,,," -100",",,0,1800",,,,,,,,,,,,
"USC00297191","1992-01-16","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","  254",",,0","   61",",,0"," -244",",,0",,,,,"  -50",",,0,1800",,,,,,,,,,,,
"USC00297191","1992-01-17","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","  229",",,0","   78",",,0"," -178",",,0",,,,,"  -33",",,0,1800",,,,,,,,,,,,
"USC00297191","1992-01-18","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","  229",",,0","    0",",,0"," -178",",,0",,,,,"  -67",",,0,1800",,,,,,,,,,,,
"USC00297191","1992-01-19","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","  203",",,0","   56",",,0"," -122",",,0",,,,,"  -28",",,0,1800",,,,,,,,,,,,
"USC00297191","1992-01-20","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    8",",,0,1800","    0","T,,0","  203",",,0","   50",",,0"," -106",",,0",,,,,"   -6",",,0,1800",,,,,,,,,,,,
"USC00297191","1992-01-21","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","   25",",,0,1800","   38",",,0","  229",",,0","   -6",",,0","  -44",",,0",,,,,"  -33",",,0,1800",,,,,,,,,,,,
"USC00297191","1992-01-22","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","  178",",,0","   11",",,0"," -111",",,0",,,,,"  -44",",,0,1800",,,,,,,,,,,,
"USC00297191","1992-01-23","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","  178",",,0","   39",",,0"," -206",",,0",,,,,"  -44",",,0,1800",,,,,,,,,,,,
"USC00297191","1992-01-24","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","  178",",,0","   89",",,0"," -161",",,0",,,,,"  -50",",,0,1800",,,,,,,,,,,,
"USC00297191","1992-01-25","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","  178",",,0","   89",",,0"," -139",",,0",,,,,"   17",",,0,1800",,,,,,,,,,,,
"USC00297191","1992-01-26","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","  178",",,0","   78",",,0"," -100",",,0",,,,,"  -11",",,0,1800",,,,,,,,,,,,
"USC00297191","1992-01-27","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","  178",",,0","   83",",,0"," -133",",,0",,,,,"  -39",",,0,1800",,,,,,,,,,,,
"USC00297191","1992-01-28","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0",,,"  100",",,0"," -150",",,0",,,,,"  -50",",,0,1800",,,,,,,,,,,,
"USC00297191","1992-01-29","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","  152",",,0","   78",",,0"," -133",",,0",,,,,"   -6",",,0,1800",,,,,,,,,,,,
"USC00297191","1992-01-30","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","  152",",,0","   94",",,0"," -111",",,0",,,,,"   17",",,0,1800",,,,,,,,,,,,
