"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USC00264473","1971-03-15","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  222",",,0","  -39",",,0",,,,,"  211",",,0,1700"
"USC00264473","1971-03-16","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  239",",,0","  -17",",,0",,,,,"  222",",,0,1700"
"USC00264473","1971-03-17","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  228",",,0","   28",",,0",,,,,"  194",",,0,1700"
"USC00264473","1971-03-18","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  189",",,0","   61",",,0",,,,,"  167",",,0,1700"
"USC00264473","1971-03-19","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  228",",,0","    0",",,0",,,,,"  178",",,0,1700"
"USC00264473","1971-03-20","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  244",",,0","  -44",",,0",,,,,"  233",",,0,1700"
"USC00264473","1971-03-21","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  256",",,0","  -28",",,0",,,,,"  217",",,0,1700"
"USC00264473","1971-03-22","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  272",",,0","    6",",,0",,,,,"  261",",,0,1700"
"USC00264473","1971-03-23","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  267",",,0","  106",",,0",,,,,"  256",",,0,1700"
"USC00264473","1971-03-24","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  261",",,0","   50",",,0",,,,,"  244",",,0,1700"
"USC00264473","1971-03-25","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  250",",,0","   28",",,0",,,,,"  233",",,0,1700"
"USC00264473","1971-03-26","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  272",",,0","  150",",,0",,,,,"  250",",,0,1700"
"USC00264473","1971-03-27","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  256",",,0","  111",",,0",,,,,"  244",",,0,1700"
"USC00264473","1971-03-28","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  294",",,0","   61",",,0",,,,,"  283",",,0,1700"
"USC00264473","1971-03-29","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  294",",,0","   39",",,0",,,,,"  289",",,0,1700"
"USC00264473","1971-03-30","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  317",",,0","   44",",,0",,,,,"  300",",,0,1700"
"USC00264473","1971-03-31","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1971-04-01","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  233",",,0","   72",",,0",,,,,"  217",",,0,1700"
"USC00264473","1971-04-02","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  256",",,0","  -33",",,0",,,,,"  244",",,0,1700"
"USC00264473","1971-04-03","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  283",",,0","   44",",,0",,,,,"  272",",,0,1700"
"USC00264473","1971-04-04","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  278",",,0","   72",",,0",,,,,"  261",",,0,1700"
"USC00264473","1971-04-05","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  289",",,0","    0",",,0",,,,,"  272",",,0,1700"
"USC00264473","1971-04-06","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  300",",,0","   11",",,0",,,,,"  272",",,0,1700"
"USC00264473","1971-04-07","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  283",",,0","  122",",,0",,,,,"  233",",,0,1700"
"USC00264473","1971-04-08","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  261",",,0","   39",",,0",,,,,"  250",",,0,1700"
"USC00264473","1971-04-09","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  272",",,0","   17",",,0",,,,,"  261",",,0,1700"
"USC00264473","1971-04-10","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  294",",,0","  117",",,0",,,,,"  289",",,0,1700"
"USC00264473","1971-04-11","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  289",",,0","   83",",,0",,,,,"  278",",,0,1700"
"USC00264473","1971-04-12","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  300",",,0","   56",",,0",,,,,"  283",",,0,1700"
"USC00264473","1971-04-13","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  311",",,0","   50",",,0",,,,,"  283",",,0,1700"
"USC00264473","1971-04-14","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  294",",,0","  144",",,0",,,,,"  156",",,0,1700"
"USC00264473","1971-04-15","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  289",",,0","   50",",,0",,,,,"  283",",,0,1700"
"USC00264473","1971-04-16","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  289",",,0","  128",",,0",,,,,"  256",",,0,1700"
"USC00264473","1971-04-17","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  261",",,0","  111",",,0",,,,,"  111",",,0,1700"
"USC00264473","1971-04-18","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  172",",,0","   28",",,0",,,,,"  128",",,0,1700"
"USC00264473","1971-04-19","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  222",",,0","   50",",,0",,,,,"  211",",,0,1700"
"USC00264473","1971-04-20","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  222",",,0","   72",",,0",,,,,"  183",",,0,1700"
"USC00264473","1971-04-21","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","   13",",,0,1700","    0",",,0","    0",",,0","  189",",,0","   50",",,0",,,,,"  139",",,0,1700"
"USC00264473","1971-04-22","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  217",",,0","   11",",,0",,,,,"  206",",,0,1700"
"USC00264473","1971-04-23","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  233",",,0","  100",",,0",,,,,"  222",",,0,1700"
"USC00264473","1971-04-24","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  228",",,0","   61",",,0",,,,,"  172",",,0,1700"
"USC00264473","1971-04-25","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  178",",,0","   50",",,0",,,,,"  156",",,0,1700"
"USC00264473","1971-04-26","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  189",",,0","   56",",,0",,,,,"  183",",,0,1700"
"USC00264473","1971-04-27","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  239",",,0","   17",",,0",,,,,"  228",",,0,1700"
"USC00264473","1971-04-28","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  244",",,0","   33",",,0",,,,,"  217",",,0,1700"
"USC00264473","1971-04-29","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  278",",,0","   50",",,0",,,,,"  261",",,0,1700"
"USC00264473","1971-04-30","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  300",",,0","   61",",,0",,,,,"  294",",,0,1700"
"USC00264473","1971-05-01","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  300",",,0","   61",",,0",,,,,"  283",",,0,1700"
"USC00264473","1971-05-02","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  289",",,0","  100",",,0",,,,,"  278",",,0,1700"
"USC00264473","1971-05-03","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  283",",,0","  106",",,0",,,,,"  211",",,0,1700"
"USC00264473","1971-05-04","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  244",",,0","   83",",,0",,,,,"  233",",,0,1700"
"USC00264473","1971-05-05","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  272",",,0","  106",",,0",,,,,"  261",",,0,1700"
"USC00264473","1971-05-06","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","   15",",,0,1700","    0",",,0","    0",",,0","  267",",,0","  106",",,0",,,,,"  156",",,0,1700"
"USC00264473","1971-05-07","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0","T,,0,1700","    0",",,0","    0",",,0","  211",",,0","   72",",,0",,,,,"  128",",,0,1700"
"USC00264473","1971-05-08","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  222",",,0","   67",",,0",,,,,"  211",",,0,1700"
"USC00264473","1971-05-09","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  261",",,0","   94",",,0",,,,,"  256",",,0,1700"
"USC00264473","1971-05-10","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","   51",",,0,1700","    0",",,0","    0",",,0","  289",",,0","  111",",,0",,,,,"  256",",,0,1700"
"USC00264473","1971-05-11","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  283",",,0","   94",",,0",,,,,"  283",",,0,1700"
"USC00264473","1971-05-12","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0","T,,0,1700","    0",",,0","    0",",,0","  311",",,0","  117",",,0",,,,,"  300",",,0,1700"
"USC00264473","1971-05-13","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  317",",,0","  178",",,0",,,,,"  306",",,0,1700"
"USC00264473","1971-05-14","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  317",",,0","  139",",,0",,,,,"  306",",,0,1700"
"USC00264473","1971-05-15","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  333",",,0","  144",",,0",,,,,"  328",",,0,1700"
"USC00264473","1971-05-16","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  328",",,0","  172",",,0",,,,,"  317",",,0,1700"
"USC00264473","1971-05-17","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  317",",,0","   67",",,0",,,,,"  228",",,0,1700"
"USC00264473","1971-05-18","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  272",",,0","   50",",,0",,,,,"  239",",,0,1700"
"USC00264473","1971-05-19","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  289",",,0","   28",",,0",,,,,"  283",",,0,1700"
"USC00264473","1971-05-20","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  306",",,0","  106",",,0",,,,,"  294",",,0,1700"
"USC00264473","1971-05-21","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0","T,,0,1700","    0",",,0","    0",",,0","  300",",,0","  100",",,0",,,,,"  189",",,0,1700"
"USC00264473","1971-05-22","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  256",",,0","   94",",,0",,,,,"  239",",,0,1700"
"USC00264473","1971-05-23","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  300",",,0","   72",",,0",,,,,"  289",",,0,1700"
"USC00264473","1971-05-24","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  322",",,0","   83",",,0",,,,,"  306",",,0,1700"
"USC00264473","1971-05-25","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  328",",,0","  106",",,0",,,,,"  317",",,0,1700"
"USC00264473","1971-05-26","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  328",",,0","  167",",,0",,,,,"  294",",,0,1700"
"USC00264473","1971-05-27","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  294",",,0","  111",",,0",,,,,"  200",",,0,1700"
"USC00264473","1971-05-28","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  228",",,0","   78",",,0",,,,,"  194",",,0,1700"
"USC00264473","1971-05-29","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  261",",,0","   78",",,0",,,,,"  261",",,0,1700"
"USC00264473","1971-05-30","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  267",",,0","   94",",,0",,,,,"  256",",,0,1700"
"USC00264473","1971-05-31","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  261",",,0","  117",",,0",,,,,"  222",",,0,1700"
"USC00264473","1971-06-01","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  250",",,0","   39",",,0",,,,,"  244",",,0,1700"
"USC00264473","1971-06-02","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  244",",,0","  111",",,0",,,,,"  233",",,0,1700"
"USC00264473","1971-06-03","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  272",",,0","   78",",,0",,,,,"  261",",,0,1700"
"USC00264473","1971-06-04","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  289",",,0","  144",",,0",,,,,"  278",",,0,1700"
"USC00264473","1971-06-05","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  300",",,0","  106",",,0",,,,,"  294",",,0,1700"
"USC00264473","1971-06-06","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  322",",,0","   72",",,0",,,,,"  317",",,0,1700"
"USC00264473","1971-06-07","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  333",",,0","   94",",,0",,,,,"  322",",,0,1700"
"USC00264473","1971-06-08","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  339",",,0","  122",",,0",,,,,"  328",",,0,1700"
"USC00264473","1971-06-09","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  339",",,0","  178",",,0",,,,,"  311",",,0,1700"
"USC00264473","1971-06-10","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  317",",,0","  156",",,0",,,,,"  283",",,0,1700"
"USC00264473","1971-06-11","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  317",",,0","  117",",,0",,,,,"  311",",,0,1700"
"USC00264473","1971-06-12","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  339",",,0","  167",",,0",,,,,"  328",",,0,1700"
"USC00264473","1971-06-13","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  344",",,0","  200",",,0",,,,,"  339",",,0,1700"
"USC00264473","1971-06-14","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  367",",,0","  156",",,0",,,,,"  361",",,0,1700"
"USC00264473","1971-06-15","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  389",",,0","  133",",,0",,,,,"  383",",,0,1700"
"USC00264473","1971-06-16","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  389",",,0","  156",",,0",,,,,"  383",",,0,1700"
"USC00264473","1971-06-17","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  389",",,0","  194",",,0",,,,,"  372",",,0,1700"
"USC00264473","1971-06-18","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  378",",,0","  161",",,0",,,,,"  350",",,0,1700"
"USC00264473","1971-06-19","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  378",",,0","  161",",,0",,,,,"  356",",,0,1700"
"USC00264473","1971-06-20","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  383",",,0","  133",",,0",,,,,"  378",",,0,1700"
"USC00264473","1971-06-21","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  394",",,0","  111",",,0",,,,,"  389",",,0,1700"
"USC00264473","1971-06-22","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  400",",,0","  144",",,0",,,,,"  394",",,0,1700"
"USC00264473","1971-06-23","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  400",",,0","  178",",,0",,,,,"  389",",,0,1700"
"USC00264473","1971-06-24","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  400",",,0","  200",",,0",,,,,"  389",",,0,1700"
"USC00264473","1971-06-25","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  394",",,0","  194",",,0",,,,,"  383",",,0,1700"
"USC00264473","1971-06-26","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  389",",,0","  189",",,0",,,,,"  367",",,0,1700"
"USC00264473","1971-06-27","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  372",",,0","  194",",,0",,,,,"  339",",,0,1700"
"USC00264473","1971-06-28","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  344",",,0","  167",",,0",,,,,"  311",",,0,1700"
"USC00264473","1971-06-29","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  333",",,0","  122",",,0",,,,,"  333",",,0,1700"
"USC00264473","1971-06-30","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  367",",,0","  111",",,0",,,,,"  350",",,0,1700"
"USC00264473","1971-07-01","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  367",",,0","  117",",,0",,,,,"  356",",,0,1700"
"USC00264473","1971-07-02","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  367",",,0","  178",",,0",,,,,"  344",",,0,1700"
